split,gene,chrom,tss
train,AT1G06123,1,9800843
train,AT1G06127,1,9848883
train,AT1G06130,1,1860938
train,AT1G06133,1,9882237
train,AT1G06135,1,1862184
train,AT1G06137,1,1863840
train,AT1G06140,1,1864774
train,AT1G06143,1,1868905
train,AT1G06147,1,9938600
train,AT1G06148,1,1877573
train,AT1G06150,1,1873730
train,AT1G06153,1,9967837
train,AT1G06157,1,9989790
train,AT1G06160,1,1882907
train,AT1G06163,1,10012637
train,AT1G06170,1,1886904
train,AT1G06173,1,10094622
train,AT1G06177,1,10095222
train,AT1G06180,1,1889362
train,AT1G06187,1,10119308
train,AT1G06190,1,1894194
train,AT1G06197,1,10128207
train,AT1G06200,1,1897027
train,AT1G06203,1,10127745
train,AT1G06207,1,10135097
train,AT1G06210,1,1897129
train,AT1G06213,1,10135947
train,AT1G06217,1,10138284
train,AT1G06220,1,1899951
train,AT1G06225,1,1905918
train,AT1G06227,1,10300716
train,AT1G06230,1,1906963
train,AT1G06233,1,10300351
train,AT1G06237,1,10300489
train,AT1G06240,1,1911095
train,AT1G06243,1,10300619
train,AT1G06247,1,10300749
train,AT1G06250,1,1914895
train,AT1G06253,1,10300882
train,AT1G06257,1,10301646
train,AT1G06260,1,1916430
train,AT1G06263,1,10308751
train,AT1G06265,1,1917661
train,AT1G06267,1,10308881
train,AT1G06270,1,1919760
train,AT1G06273,1,10309011
train,AT1G06277,1,10309131
train,AT1G06280,1,1920949
train,AT1G06283,1,10309265
train,AT1G06287,1,10328819
train,AT1G06290,1,1922208
train,AT1G06293,1,10383999
train,AT1G06297,1,10490022
train,AT1G06303,1,10489782
train,AT1G06307,1,10590900
train,AT1G06310,1,1926652
train,AT1G06313,1,10668129
train,AT1G06317,1,10667813
train,AT1G06320,1,1930523
train,AT1G06323,1,10677671
train,AT1G06327,1,10775823
train,AT1G06330,1,1932429
train,AT1G06333,1,10776319
train,AT1G06337,1,10789698
train,AT1G06340,1,1934103
train,AT1G06343,1,10803853
train,AT1G06347,1,10814376
train,AT1G06350,1,1936841
train,AT1G06353,1,10922072
train,AT1G06357,1,10928930
train,AT1G06360,1,1940496
train,AT1G06363,1,10928659
train,AT1G06373,1,10954288
train,AT1G06377,1,10981462
train,AT1G06380,1,1944993
train,AT1G06383,1,11013942
train,AT1G06387,1,11016492
train,AT1G06390,1,1946746
train,AT1G06393,1,11032358
train,AT1G06397,1,11040721
train,AT1G06400,1,1952880
train,AT1G06403,1,11061700
train,AT1G06407,1,11102804
train,AT1G06410,1,1954674
train,AT1G06413,1,11136397
train,AT1G06417,1,11140052
train,AT1G06420,1,1958878
train,AT1G06423,1,11147007
train,AT1G06427,1,11169645
train,AT1G06430,1,1963189
train,AT1G06433,1,11197612
train,AT1G06437,1,11241229
train,AT1G06440,1,1965209
train,AT1G06443,1,11300966
train,AT1G06447,1,11300693
train,AT1G06450,1,1965840
train,AT1G06453,1,11423487
train,AT1G06457,1,11435573
train,AT1G06460,1,1969656
train,AT1G06463,1,11435981
train,AT1G06467,1,11436272
train,AT1G06470,1,1969658
train,AT1G06473,1,11472650
train,AT1G06475,1,1974407
train,AT1G06480,1,1978084
train,AT1G06483,1,11473354
train,AT1G06487,1,11478515
train,AT1G06490,1,1978378
train,AT1G06493,1,11496107
train,AT1G06497,1,11497402
train,AT1G06500,1,1989479
train,AT1G06507,1,11498595
train,AT1G06510,1,1992229
train,AT1G06513,1,11498429
train,AT1G06515,1,1992228
train,AT1G06517,1,11499282
train,AT1G06520,1,1996355
train,AT1G06527,1,11598339
train,AT1G06530,1,2001382
train,AT1G06533,1,11601121
train,AT1G06537,1,11672483
train,AT1G06540,1,2003446
train,AT1G06543,1,11678929
train,AT1G06547,1,11684910
train,AT1G06550,1,2007212
train,AT1G06553,1,11685235
train,AT1G06557,1,11686328
train,AT1G06560,1,2007615
train,AT1G06567,1,11698857
train,AT1G06570,1,2013545
train,AT1G06573,1,11739319
train,AT1G06577,1,11778712
train,AT1G06580,1,2016273
train,AT1G06583,1,11779894
train,AT1G06587,1,11779272
train,AT1G06590,1,2024749
train,AT1G06593,1,11781460
train,AT1G06603,1,11813591
train,AT1G06607,1,11831444
train,AT1G06610,1,2025356
train,AT1G06613,1,11856586
train,AT1G06617,1,11873274
train,AT1G06620,1,2025544
train,AT1G06627,1,11928216
train,AT1G06630,1,2027606
train,AT1G06633,1,11927899
train,AT1G06637,1,11944982
train,AT1G06640,1,2031626
train,AT1G06645,1,2034156
train,AT1G06650,1,2035718
train,AT1G06657,1,12037164
train,AT1G06660,1,2040419
train,AT1G06663,1,12037653
train,AT1G06667,1,12083969
train,AT1G06670,1,2040410
train,AT1G06673,1,12097275
train,AT1G06677,1,12184398
train,AT1G06680,1,2047634
train,AT1G06683,1,12195676
train,AT1G06687,1,12199359
train,AT1G06690,1,2052170
train,AT1G06693,1,12200427
train,AT1G06697,1,12218338
train,AT1G06700,1,2055548
train,AT1G06703,1,12233098
train,AT1G06707,1,12233006
train,AT1G06710,1,2060429
train,AT1G06713,1,12297525
train,AT1G06717,1,12358198
train,AT1G06720,1,2067483
train,AT1G06723,1,12361353
train,AT1G06727,1,12381197
train,AT1G06730,1,2067509
train,AT1G06733,1,12381940
train,AT1G06737,1,12384244
train,AT1G06740,1,2070737
train,AT1G06743,1,12384322
train,AT1G06747,1,12512325
train,AT1G06750,1,2072979
train,AT1G06753,1,12550980
train,AT1G06757,1,12601360
train,AT1G06760,1,2077767
train,AT1G06770,1,2082097
train,AT1G06773,1,12603141
train,AT1G06777,1,12643882
train,AT1G06780,1,2083311
train,AT1G06783,1,12643681
train,AT1G06787,1,12687401
train,AT1G06790,1,2087182
train,AT1G06797,1,12767251
train,AT1G06800,1,2091686
train,AT1G06810,1,2092539
train,AT1G06817,1,12887309
train,AT1G06820,1,2096784
train,AT1G06823,1,12887969
train,AT1G06827,1,12907870
train,AT1G06830,1,2097106
train,AT1G06837,1,12923005
train,AT1G06840,1,2103507
train,AT1G06850,1,2105048
train,AT1G06853,1,12939354
train,AT1G06857,1,12972058
train,AT1G06860,1,2107468
train,AT1G06863,1,12972468
train,AT1G06867,1,12987066
train,AT1G06870,1,2108512
train,AT1G06873,1,12986823
train,AT1G06877,1,12987190
train,AT1G06880,1,2111218
train,AT1G06883,1,12996713
train,AT1G06890,1,2114686
train,AT1G06897,1,13043377
train,AT1G06900,1,2120745
train,AT1G06907,1,13108236
train,AT1G06910,1,2120991
train,AT1G06913,1,13154647
train,AT1G06917,1,13167733
train,AT1G06920,1,2125902
train,AT1G06923,1,2126670
train,AT1G06925,1,2128611
train,AT1G06927,1,13250536
train,AT1G06930,1,2128843
train,AT1G06933,1,13314707
train,AT1G06937,1,13320657
train,AT1G06943,1,13434824
train,AT1G06947,1,13470980
train,AT1G06950,1,2135703
train,AT1G06953,1,13471267
train,AT1G06957,1,13477922
train,AT1G06960,1,2135810
train,AT1G06963,1,13501086
train,AT1G06967,1,13635673
train,AT1G06970,1,2137871
train,AT1G06973,1,13657390
train,AT1G06977,1,13701971
train,AT1G06980,1,2143977
train,AT1G06983,1,13839087
train,AT1G06987,1,13857781
train,AT1G06990,1,2148342
train,AT1G06993,1,13872214
train,AT1G06997,1,13988496
train,AT1G07000,1,2152541
train,AT1G07003,1,14041693
train,AT1G07007,1,14113653
train,AT1G07010,1,2152798
train,AT1G07013,1,14155969
train,AT1G07017,1,14196021
train,AT1G07020,1,2156153
train,AT1G07023,1,14283751
train,AT1G07025,1,2158158
train,AT1G07027,1,14286203
train,AT1G07030,1,2160818
train,AT1G07040,1,2163387
train,AT1G07050,1,2165261
train,AT1G07060,1,2168397
train,AT1G07070,1,2168561
train,AT1G07080,1,2169977
train,AT1G07090,1,2175038
train,AT1G07100,1,2177885
train,AT1G07110,1,2184193
train,AT1G07117,1,15885225
train,AT1G07119,1,2184318
train,AT1G07120,1,2186627
train,AT1G07123,1,15942120
train,AT1G07127,1,15943616
train,AT1G07128,1,2188734
train,AT1G07130,1,2187776
train,AT1G07133,1,15944259
train,AT1G07135,1,2190784
train,AT1G07140,1,2193836
train,AT1G07143,1,16131687
train,AT1G07147,1,16232415
train,AT1G07150,1,2195996
train,AT1G07157,1,16401079
train,AT1G07160,1,2199773
train,AT1G07163,1,16409127
train,AT1G07167,1,16416062
train,AT1G07170,1,2199997
train,AT1G07173,1,16417285
train,AT1G07175,1,2202278
train,AT1G07177,1,16424306
train,AT1G07180,1,2204104
train,AT1G07183,1,16466014
train,AT1G07187,1,16471983
train,AT1G07190,1,2208013
train,AT1G07193,1,16474043
train,AT1G07197,1,16560998
train,AT1G07200,1,2212718
train,AT1G07210,1,2215216
train,AT1G07220,1,2219649
train,AT1G07230,1,2223018
train,AT1G07233,1,16645544
train,AT1G07237,1,16755832
train,AT1G07240,1,2223625
train,AT1G07247,1,16811345
train,AT1G07250,1,2225759
train,AT1G07253,1,16811940
train,AT1G07257,1,16812746
train,AT1G07260,1,2229357
train,AT1G07263,1,16817318
train,AT1G07267,1,16818214
train,AT1G07270,1,2233017
train,AT1G07273,1,16992570
train,AT1G07277,1,16992951
train,AT1G07280,1,2238017
train,AT1G07287,1,17013059
train,AT1G07290,1,2244992
train,AT1G07293,1,17091839
train,AT1G07297,1,17093278
train,AT1G07300,1,2247240
train,AT1G07303,1,17095508
train,AT1G07310,1,2248961
train,AT1G07313,1,17159704
train,AT1G07317,1,17278482
train,AT1G07320,1,2248967
train,AT1G07323,1,17296007
train,AT1G07327,1,17312833
train,AT1G07330,1,2250920
train,AT1G07333,1,17314236
train,AT1G07337,1,17314501
train,AT1G07340,1,2254822
train,AT1G07343,1,17315180
train,AT1G07347,1,17342151
train,AT1G07350,1,2260187
train,AT1G07353,1,17348023
train,AT1G07360,1,2262923
train,AT1G07367,1,17388989
train,AT1G07370,1,2263037
train,AT1G07373,1,17393026
train,AT1G07380,1,2269121
train,AT1G07383,1,17442062
train,AT1G07390,1,2269622
train,AT1G07393,1,17483957
train,AT1G07397,1,17498909
train,AT1G07400,1,2274926
train,AT1G07407,1,17499296
train,AT1G07410,1,2276030
train,AT1G07413,1,17580477
train,AT1G07417,1,17588215
train,AT1G07420,1,2277555
train,AT1G07423,1,17588726
train,AT1G07430,1,2282828
train,AT1G07433,1,17589477
train,AT1G07437,1,17589274
train,AT1G07440,1,2287791
train,AT1G07447,1,17604718
train,AT1G07450,1,2289336
train,AT1G07453,1,17670827
train,AT1G07457,1,17695289
train,AT1G07460,1,2289959
train,AT1G07463,1,17695849
train,AT1G07467,1,17762830
train,AT1G07470,1,2291369
train,AT1G07473,1,2295489
train,AT1G07476,1,2295553
train,AT1G07477,1,17769837
train,AT1G07480,1,2299544
train,AT1G07483,1,17838579
train,AT1G07485,1,2301375
train,AT1G07487,1,17910854
train,AT1G07490,1,2302021
train,AT1G07493,1,17961772
train,AT1G07497,1,17964989
train,AT1G07500,1,2305031
train,AT1G07503,1,18032156
train,AT1G07507,1,18079156
train,AT1G07510,1,2304435
train,AT1G07513,1,18112821
train,AT1G07517,1,18115790
train,AT1G07520,1,2312385
train,AT1G07523,1,18128287
train,AT1G07527,1,18131678
train,AT1G07530,1,2316507
train,AT1G07533,1,18190470
train,AT1G07537,1,18222354
train,AT1G07540,1,2321664
train,AT1G07543,1,18265339
train,AT1G07547,1,18268864
train,AT1G07550,1,2326570
train,AT1G07553,1,18273115
train,AT1G07557,1,18272804
train,AT1G07560,1,2327315
train,AT1G07563,1,18333581
train,AT1G07567,1,18333956
train,AT1G07570,1,2333767
train,AT1G07573,1,18363933
train,AT1G07580,1,2334822
train,AT1G07583,1,18399127
train,AT1G07587,1,18400806
train,AT1G07590,1,2339391
train,AT1G07593,1,18428096
train,AT1G07597,1,18435182
train,AT1G07600,1,2339321
train,AT1G07603,1,18518431
train,AT1G07607,1,18520004
train,AT1G07610,1,2341447
train,AT1G07615,1,2344314
train,AT1G07617,1,18634833
train,AT1G07620,1,2346889
train,AT1G07623,1,18641311
train,AT1G07627,1,18642377
train,AT1G07630,1,2348915
train,AT1G07637,1,18687146
train,AT1G07640,1,2356413
train,AT1G07645,1,2368436
train,AT1G07647,1,18725628
train,AT1G07650,1,2366736
train,AT1G07653,1,18727554
train,AT1G07657,1,18755730
train,AT1G07660,1,2368833
train,AT1G07663,1,18772857
train,AT1G07667,1,18782687
train,AT1G07670,1,2374607
train,AT1G07673,1,18794585
train,AT1G07680,1,2376012
train,AT1G07683,1,18813670
train,AT1G07690,1,2377976
train,AT1G07693,1,18866798
train,AT1G07697,1,18867704
train,AT1G07700,1,2379595
train,AT1G07702,1,2382331
train,AT1G07703,1,18879513
train,AT1G07705,1,2381555
train,AT1G07707,1,18884809
train,AT1G07710,1,2388350
train,AT1G07717,1,18956542
train,AT1G07720,1,2392628
train,AT1G07723,1,18956707
train,AT1G07725,1,2397272
train,AT1G07728,1,2394985
train,AT1G07730,1,2398696
train,AT1G07733,1,19051922
train,AT1G07737,1,19052139
train,AT1G07740,1,2400508
train,AT1G07743,1,19053731
train,AT1G07745,1,2402942
train,AT1G07747,1,2403558
train,AT1G07750,1,2406049
train,AT1G07753,1,19117681
train,AT1G07757,1,19129915
train,AT1G07760,1,2406905
train,AT1G07763,1,19171968
train,AT1G07767,1,19232479
train,AT1G07770,1,2409791
train,AT1G07773,1,19303441
train,AT1G07777,1,19354522
train,AT1G07780,1,2412777
train,AT1G07783,1,19374402
train,AT1G07787,1,19428380
train,AT1G07790,1,2412938
train,AT1G07793,1,19430505
train,AT1G07795,1,2414143
train,AT1G07803,1,19490000
train,AT1G07807,1,19563480
train,AT1G07810,1,2416178
train,AT1G07813,1,19569546
train,AT1G07820,1,2422066
train,AT1G07823,1,19588924
train,AT1G07827,1,19596399
train,AT1G07830,1,2422126
train,AT1G07833,1,19600467
train,AT1G07837,1,19612959
train,AT1G07840,1,2424045
train,AT1G07843,1,19699526
train,AT1G07847,1,19709193
train,AT1G07850,1,2426705
train,AT1G07853,1,19787023
train,AT1G07857,1,19796764
train,AT1G07860,1,2429431
train,AT1G07863,1,19796662
train,AT1G07870,1,2432091
train,AT1G07873,1,19820005
train,AT1G07877,1,19925616
train,AT1G07880,1,2435858
train,AT1G07883,1,19960538
train,AT1G07885,1,2436861
train,AT1G07887,1,19963067
train,AT1G07890,1,2437281
train,AT1G07893,1,19967683
train,AT1G07897,1,19981416
train,AT1G07900,1,2442570
train,AT1G07901,1,2444123
train,AT1G07902,1,2443918
train,AT1G07903,1,19981637
train,AT1G07907,1,19982926
train,AT1G07910,1,2445437
train,AT1G07913,1,20007960
train,AT1G07917,1,20011084
train,AT1G07920,1,2454771
train,AT1G07923,1,20019086
train,AT1G07927,1,20018743
train,AT1G07930,1,2458184
train,AT1G07933,1,20053149
train,AT1G07937,1,20093470
train,AT1G07940,1,2465545
train,AT1G07943,1,20217732
train,AT1G07947,1,20227155
train,AT1G07950,1,2467165
train,AT1G07957,1,20260311
train,AT1G07960,1,2467145
train,AT1G07963,1,20275815
train,AT1G07967,1,20295409
train,AT1G07970,1,2472806
train,AT1G07973,1,20321400
train,AT1G07977,1,20412149
train,AT1G07980,1,2475128
train,AT1G07983,1,20415048
train,AT1G07985,1,2475226
train,AT1G07987,1,20420189
train,AT1G07990,1,2476953
train,AT1G07993,1,20440727
train,AT1G07997,1,20443101
train,AT1G08000,1,2485726
train,AT1G08003,1,20452306
train,AT1G08005,1,2485281
train,AT1G08007,1,20484709
train,AT1G08010,1,2488085
train,AT1G08013,1,20493595
train,AT1G08017,1,20495680
train,AT1G08023,1,20495410
train,AT1G08027,1,20496761
train,AT1G08030,1,2493327
train,AT1G08033,1,20582564
train,AT1G08035,1,2494402
train,AT1G08037,1,20589100
train,AT1G08040,1,2498764
train,AT1G08043,1,20618241
train,AT1G08047,1,20619552
train,AT1G08050,1,2501581
train,AT1G08057,1,20745419
train,AT1G08060,1,2511084
train,AT1G08063,1,20798579
train,AT1G08065,1,2513454
train,AT1G08070,1,2516620
train,AT1G08073,1,20884658
train,AT1G08077,1,20926165
train,AT1G08080,1,2518611
train,AT1G08087,1,20948161
train,AT1G08090,1,2524023
train,AT1G08093,1,21051893
train,AT1G08097,1,21051658
train,AT1G08100,1,2529120
train,AT1G08103,1,21053178
train,AT1G08107,1,21052422
train,AT1G08110,1,2535251
train,AT1G08113,1,21052567
train,AT1G08115,1,2538238
train,AT1G08117,1,21052715
train,AT1G08120,1,2538615
train,AT1G08123,1,21052953
train,AT1G08125,1,2542362
train,AT1G08127,1,21060492
train,AT1G08130,1,2547946
train,AT1G08133,1,21262039
train,AT1G08135,1,2551544
train,AT1G08137,1,21262657
train,AT1G08140,1,2555229
train,AT1G08143,1,21267220
train,AT1G08147,1,21268414
train,AT1G08150,1,2559228
train,AT1G08153,1,21319146
train,AT1G08160,1,2560432
train,AT1G08165,1,2562316
train,AT1G08170,1,2563706
train,AT1G08173,1,21376913
train,AT1G08177,1,21407477
train,AT1G08180,1,2565318
train,AT1G08183,1,21422012
train,AT1G08190,1,2567420
train,AT1G08193,1,21475619
train,AT1G08200,1,2576844
train,AT1G08207,1,21581194
train,AT1G08210,1,2580754
train,AT1G08213,1,21616454
train,AT1G08217,1,21617073
train,AT1G08220,1,2583390
train,AT1G08223,1,21619579
train,AT1G08227,1,21619121
train,AT1G08230,1,2586969
train,AT1G08237,1,21645642
train,AT1G08240,1,2588525
train,AT1G08247,1,21710980
train,AT1G08250,1,2590609
train,AT1G08253,1,21859313
train,AT1G08257,1,21901697
train,AT1G08260,1,2588854
train,AT1G08263,1,22007825
train,AT1G08267,1,22027168
train,AT1G08270,1,2607507
train,AT1G08273,1,22029795
train,AT1G08277,1,22075885
train,AT1G08280,1,2607877
train,AT1G08283,1,22077068
train,AT1G08290,1,2613377
train,AT1G08293,1,22088246
train,AT1G08297,1,22128871
train,AT1G08300,1,2614774
train,AT1G08307,1,22173808
train,AT1G08310,1,2618647
train,AT1G08313,1,22244179
train,AT1G08315,1,2621545
train,AT1G08317,1,22264033
train,AT1G08320,1,2628594
train,AT1G08323,1,22278557
train,AT1G08327,1,22313411
train,AT1G08333,1,22347046
train,AT1G08340,1,2630891
train,AT1G08347,1,22394634
train,AT1G08350,1,2635866
train,AT1G08353,1,22428241
train,AT1G08357,1,22522725
train,AT1G08360,1,2635939
train,AT1G08363,1,22581302
train,AT1G08367,1,22606786
train,AT1G08370,1,2638037
train,AT1G08377,1,22612258
train,AT1G08380,1,2641934
train,AT1G08383,1,22620085
train,AT1G08387,1,22662953
train,AT1G08390,1,2642072
train,AT1G08393,1,22729039
train,AT1G08397,1,22740823
train,AT1G08400,1,2646048
train,AT1G08403,1,22741575
train,AT1G08410,1,2646144
train,AT1G08413,1,22741922
train,AT1G08417,1,22743472
train,AT1G08420,1,2649459
train,AT1G08427,1,22772131
train,AT1G08430,1,2658602
train,AT1G08433,1,22834062
train,AT1G08437,1,22834809
train,AT1G08440,1,2662967
train,AT1G08443,1,22867316
train,AT1G08447,1,22914366
train,AT1G08450,1,2671957
train,AT1G08453,1,22918592
train,AT1G08457,1,22947891
train,AT1G08460,1,2672198
train,AT1G08463,1,22947519
train,AT1G08465,1,2675813
train,AT1G08470,1,2684171
train,AT1G08473,1,22955428
train,AT1G08477,1,22975698
train,AT1G08480,1,2684176
train,AT1G08483,1,22988981
train,AT1G08487,1,23003505
train,AT1G08490,1,2688658
train,AT1G08493,1,23006714
train,AT1G08497,1,23024189
train,AT1G08500,1,2688880
train,AT1G08503,1,23030492
train,AT1G08507,1,23033035
train,AT1G08510,1,2694547
train,AT1G08513,1,23034689
train,AT1G08517,1,23068047
train,AT1G08520,1,2696381
train,AT1G08523,1,23077196
train,AT1G08530,1,2700981
train,AT1G08533,1,23173691
train,AT1G08537,1,23177935
train,AT1G08540,1,2703295
train,AT1G08543,1,23180068
train,AT1G08547,1,23181614
train,AT1G08550,1,2706868
train,AT1G08553,1,23219393
train,AT1G08557,1,23228395
train,AT1G08560,1,2711000
train,AT1G08563,1,23253291
train,AT1G08567,1,23254364
train,AT1G08570,1,2712694
train,AT1G08573,1,23262295
train,AT1G08577,1,23271796
train,AT1G08580,1,2716532
train,AT1G08583,1,23315063
train,AT1G08587,1,23365930
train,AT1G08590,1,2718538
train,AT1G08592,1,2721910
train,AT1G08600,1,2723677
train,AT1G08603,1,23415849
train,AT1G08607,1,23497779
train,AT1G08610,1,2735819
train,AT1G08613,1,23514852
train,AT1G08620,1,2736656
train,AT1G08623,1,23640070
train,AT1G08627,1,23640371
train,AT1G08630,1,2747967
train,AT1G08633,1,23663842
train,AT1G08637,1,23691584
train,AT1G08640,1,2751620
train,AT1G08643,1,23701178
train,AT1G08645,1,2752595
train,AT1G08647,1,23743009
train,AT1G08650,1,2752124
train,AT1G08653,1,23807641
train,AT1G08657,1,23825650
train,AT1G08660,1,2759889
train,AT1G08663,1,23844301
train,AT1G08667,1,23854908
train,AT1G08670,1,2761599
train,AT1G08673,1,23896006
train,AT1G08677,1,23951106
train,AT1G08680,1,2762584
train,AT1G08683,1,23950794
train,AT1G08695,1,2769508
train,AT1G08697,1,23964418
train,AT1G08700,1,2771477
train,AT1G08703,1,23966761
train,AT1G08707,1,23974108
train,AT1G08710,1,2771620
train,AT1G08713,1,23977276
train,AT1G08717,1,24009843
train,AT1G08720,1,2773941
train,AT1G08723,1,24019879
train,AT1G08727,1,24052457
train,AT1G08730,1,2779438
train,AT1G08733,1,24135163
train,AT1G08737,1,24194483
train,AT1G08743,1,24222947
train,AT1G08747,1,24230569
train,AT1G08750,1,2801042
train,AT1G08753,1,24297810
train,AT1G08757,1,24339371
train,AT1G08760,1,2805044
train,AT1G08763,1,24345647
train,AT1G08767,1,24376615
train,AT1G08770,1,2808760
train,AT1G08773,1,24447827
train,AT1G08777,1,24472972
train,AT1G08780,1,2811313
train,AT1G08787,1,24544782
train,AT1G08790,1,2811989
train,AT1G08797,1,24555858
train,AT1G08800,1,2818071
train,AT1G08803,1,24558112
train,AT1G08807,1,24577005
train,AT1G08810,1,2820478
train,AT1G08817,1,24675406
train,AT1G08820,1,2825481
train,AT1G08823,1,24712410
train,AT1G08827,1,24712285
train,AT1G08830,1,2827060
train,AT1G08833,1,24721321
train,AT1G08840,1,2838855
train,AT1G08843,1,24745815
train,AT1G08845,1,2838789
train,AT1G08847,1,24912512
train,AT1G08853,1,24945530
train,AT1G08857,1,24953988
train,AT1G08860,1,2841969
train,AT1G08863,1,24964333
train,AT1G08867,1,24970120
train,AT1G08870,1,2846608
train,AT1G08877,1,25018140
train,AT1G08880,1,2848100
train,AT1G08883,1,25022639
train,AT1G08887,1,25027119
train,AT1G08890,1,2848149
train,AT1G08893,1,25033048
train,AT1G08897,1,25032738
train,AT1G08900,1,2852363
train,AT1G08903,1,25119824
train,AT1G08907,1,25139089
train,AT1G08910,1,2856162
train,AT1G08913,1,25145045
train,AT1G08920,1,2867203
train,AT1G08923,1,25174145
train,AT1G08927,1,25219563
train,AT1G08930,1,2873300
train,AT1G08933,1,25219954
train,AT1G08937,1,25262574
train,AT1G08940,1,2877430
